GEOID,eff_cameras_within_200m,eff_cameras,cameras_within_200m,cameras
36047114600,2.9370277214203964,0.9427938525531929,4,1
36047115000,4.84378059393227,0.5297514155260964,8,1
36047115200,4.326012585058807,1.7778937429121957,8,4
36047115600,3.765869614743269,1.8821508288690203,9,5
36047115800,4.055778648964897,0.28241976134762553,9,0
36047116000,4.598033317035114,1.5211622494523187,12,3
36047116200,3.867498848617535,0.8769631113603131,9,2
36047116400,5.110846260160636,1.5916483719136254,7,2
36047116600,6.382330837537275,1.1848073119743996,9,2
36047116800,4.023574087985671,1.2522659935420737,7,3
36047117000,3.5186846383511194,1.7868849559305577,4,1
36047117201,2.155719291970887,0.08821487958977632,1,0
36047117202,1.9822243552591943,0.28783685654011626,2,0
36047117400,2.506574131534901,0.5988872318672309,2,1
36047117601,0.49389431599073075,0,0,0
36047117602,0.05285802470665317,0,0,0
36047117800,1.2291156483441388,0,1,0
36047118000,1.2561734662744335,0.49159623258367763,1,0
36047118201,0.19582555992175227,0,0,0
36047118202,0.9995431365007947,0.25825062234269636,1,0
36047118400,1.9990862730016872,0.7552520253760256,3,2
36047118600,2.4646698905558244,0.46270916053169164,2,0
36047118800,4.727246182499579,2.34622294404491,9,4
36047119000,3.5039885886451057,0.22449703291338421,5,0
36047119200,5.509548074621199,1.9424535051728091,9,5
36047119400,5.559928745258484,1.9259717259825273,7,5
36047119600,6.1593414364333325,2.345322522113326,12,3
36047119800,4.781948420948631,0.7870045107560008,7,1
36047120000,4.125198855050589,0.5575994930474816,7,0
36047120200,4.014900063068268,0.9399661066618408,10,2
36047120800,5.50996987919723,2.068261946678026,12,3
36047121000,5.623851628821072,1.0279226219017525,10,0
36047121400,3.019791055798454,1.3375248100938066,6,2
36047122000,5.18905914203067,2.552966030027647,14,11
36047123700,6.786358689423233,2.2837420392707024,11,3
36047152200,1.819769649208131,0.2663563173519838,3,0
36061000201,2.843308954252567,0.6946366722493952,9,1
36061000202,6.721644891311939,2.6080216283427564,14,4
36061000500,2.3864155872833455,0.0014016188872316266,6,0
36061000600,5.005287621532235,0.38257463323291935,14,1
36061000700,7.733448250578494,2.9109930230358336,21,5
36061000800,5.31805114743426,1.6268138936188004,11,4
36061000900,8.231862322699055,2.9950558120461093,29,11
36061001001,2.1879206761794983,0.48188085448074014,1,0
36061001002,2.583530078137633,0.2866846137278237,3,0
36061001200,2.9264591039387753,0.7988228463330594,3,1
36061001300,17.361036963734808,6.625343718610425,78,38
36061001401,4.287946138569257,0.7530963944449274,5,1
36061001402,4.575495111745469,1.2583757566765796,7,1
36061001501,10.380091992518665,3.6602139367855613,32,13
36061001502,9.451714746614734,1.6306945113111675,25,1
36061001600,8.843933704818841,3.17449578217604,16,3
36061001800,9.666165614552437,3.7693460896923474,22,13
36061002000,1.2313962346193952,0.3098296085930233,2,0
36061002100,12.066060080186475,4.61547182042698,35,17
36061002201,3.6679626460721666,0.7606201457589546,4,1
36061002202,2.2529455100924674,0.4700668896872847,3,1
36061002400,0.03560120527368562,0,0,0
36061002500,3.794398147706824,0.18021541166189942,10,0
36061002601,3.046728206330036,0.1372995963510566,4,0
36061002602,2.581576250413447,0.4396424898827358,2,0
36061002700,2.7828075590731207,0.6442334915502069,4,2
36061002800,2.0374676164706993,0.4237000732996515,2,0
36061002900,11.773141684216686,3.5500117368371793,31,5
36061003001,5.524451574465756,1.4614213665144506,16,8
36061003002,3.6964297376499498,0.5800392698510933,10,0
36061003100,13.549120074972908,3.6979440967760175,49,10
36061003200,6.31204399815888,2.643339454282073,8,3
36061003300,13.769252637728437,5.02101100944569,42,21
36061003400,5.213586052162191,0.8310602552946759,7,1
36061003601,6.370985847088574,1.4179930336427964,20,1
36061003602,5.800586356985103,1.2582855166289195,13,3
36061003700,12.686499241018044,4.758320163799256,36,13
36061003800,5.990357532189941,1.3867029457999132,7,1
36061003900,10.072092998810724,3.1174181308346243,27,8
36061004000,6.343228054624123,0.9552833323841818,11,0
36061004100,7.309128958054828,1.8538382858347018,13,3
36061004200,5.8256244009966895,1.2079161817113242,11,0
36061004300,6.219838271793719,1.2140030472615635,14,4
36061004400,2.965126884937902,0.6621225127913338,4,3
36061004500,5.055155278846993,1.4861461248246735,8,2
36061004700,7.563658316263715,2.1211571832507476,17,5
36061004800,4.5780974440318385,1.380596158701241,8,1
36061004900,7.475888296439659,1.0563638557009334,18,1
36061005000,5.016850379551993,0.8296821880283288,12,4
36061005200,3.386741274478367,0.6855216342735408,9,2
36061005400,2.3526708051750798,0.24727635830156572,4,0
36061005501,5.492318756519665,1.0410666941430353,11,1
36061005502,5.382566598718296,1.1594766819444704,11,3
36061005600,3.671996258005733,1.9530854181436874,6,4
36061005700,3.866432278355456,1.006252550906544,4,3
36061005800,2.8556395329948536,0.9058414641105546,5,3
36061005900,4.426573347747331,0.7694920947143412,8,1
36061006000,3.0765006021262447,0.7169324801292037,4,0
36061006100,4.121938745379598,0.9075790653713603,8,2
36061006200,8.0552488159114,3.37274588982949,9,4
36061006300,5.143856337027672,0.9114523888449141,11,2
36061006400,4.049182007020205,1.2209292100861984,4,2
36061006500,7.711840528639056,3.008089062523005,13,6
36061006600,6.337580299492221,1.4865880063578865,9,1
36061006700,6.0406847233769225,1.1749865266585309,10,3
36061006800,4.93525297745332,2.2060496375561374,7,3
36061006900,3.6883698183416547,2.305026699348155,5,5
36061007000,6.6567636814507525,1.6804815992376958,11,3
36061007100,4.4965960837962715,0.7059998636641766,7,2
36061007200,6.328764197702155,1.1897142381161518,10,2
36061007300,2.5518265339973993,0.7939639580240737,4,2
36061007400,5.577285496515568,1.4296092833948717,10,5
36061007500,1.1471923852694508,0,1,0
36061007600,4.18064701476038,0.8587275712009352,8,0
36061007700,1.6460033199110558,0.7494977818130607,2,2
36061007800,10.401559628968803,3.7339902673602507,16,7
36061007900,2.406160609385104,1.5141099713599988,2,2
36061008000,11.073126301503578,2.0806598084546537,29,2
36061008100,2.9986294095024095,0.8728227572467162,4,0
36061008200,9.404523047649667,2.912221162656201,23,3
36061008300,2.1407111999750668,0.19843568975536863,3,0
36061008400,8.524915578424975,1.1083985519962098,17,1
36061008601,6.990697502869177,2.1547393517521445,11,5
36061008602,7.628796157891378,1.436667179077693,21,4
36061008603,3.64420875331563,0.9664554728481439,8,1
36061008700,3.024250838772045,0.5938736115260708,5,1
36061008800,12.014169481580918,3.6121214291657266,35,6
36061008900,1.271757769195609,0.03614350115348553,3,0
36061009000,10.754010805790507,3.1627892153080635,40,15
36061009100,2.8462430346739054,1.2563272109374288,6,3
36061009200,12.628793913378757,3.9182776154824324,38,10
36061009300,1.2143290805658906,0.46216200121764067,3,0
36061009400,10.430105252252389,3.229678434762885,30,17
36061009500,2.3337244824627033,0.16760627804476674,3,0
36061009600,9.877154709379992,2.1743726998552373,22,2
36061009700,0.5279613171215454,0,0,0
36061009800,6.527984035970232,0.8692981259792147,18,2
36061009900,11.475320002819997,7.3855802289663215,22,16
36061010000,10.14562752363124,2.3397166145381245,29,10
36061010100,4.572551053809345,1.8746597166458663,6,1
36061010200,11.206765448428554,3.301452120819415,33,5
36061010300,4.610577021472744,0.8119989528665527,8,1
36061010400,9.384902734096208,2.181554306088602,24,3
36061010601,3.7621848110694263,1.288311402937268,5,2
36061010602,5.983159645225345,1.631920251238713,8,3
36061010800,5.688907903479386,1.8229259668605577,10,2
36061010900,5.956241969462925,1.8381141761271913,7,5
36061011000,7.589919221241948,2.2388451848501973,14,4
36061011100,6.1582210742356285,2.3667700498194653,9,5
36061011201,4.600308021391814,0.7716815727211312,16,3
36061011202,7.7249387661549695,1.686275678407636,26,6
36061011203,5.832199949622389,1.6466055595464966,17,4
36061011300,6.914127962417342,1.96031598797215,15,3
36061011401,6.450306390369746,1.6631846721404278,25,3
36061011402,4.884746777640899,0.5162607086752067,13,3
36061011500,6.665805456473091,1.809383437875424,11,4
36061011600,4.6059401223273895,1.4085895862544704,5,1
36061011700,7.561628406820492,2.9083668240392346,13,5
36061011800,6.62182154262617,2.1980509674405306,10,3
36061011900,9.227630947933724,2.955013389457621,25,9
36061012000,4.931406582164346,1.4403484097001937,8,3
36061012100,7.60342066351091,1.5928119532926674,12,3
36061012200,5.915600508422062,1.0582442062301982,14,0
36061012400,2.7281425020095456,0.5722820633091505,2,1
36061012500,9.845821378982855,3.1256025844302897,29,15
36061012600,6.25580234202251,2.245123712747223,8,2
36061012700,5.745979828115406,1.8335049296051256,7,2
36061012800,4.706132832761533,1.425217991090189,4,1
36061012900,7.5251997307856495,3.4411730525227666,11,6
36061013000,5.2668532805340975,1.8660836837269401,11,4
36061013100,7.735903940242678,3.037047510091111,22,9
36061013200,3.2927943893644587,0.5509727115741347,3,0
36061013300,3.751783539795174,0.5828345040911461,7,1
36061013400,5.696960992369414,1.4250704719180582,7,3
36061013500,3.249298599625031,1.0531798731914224,5,3
36061013600,3.6116027526798167,1.0807845340250484,4,3
36061013700,6.057878791717506,1.9492874612238331,16,5
36061013800,2.9876372008565486,1.1748177539449947,4,1
36061013900,3.8014388430299606,1.068876429290093,10,2
36061014000,3.7609699085635038,0.04533000044958346,8,0
36061014200,2.5185933219461765,0.9995431365005558,5,2
36061014300,26.936883660231466,9.564130789034138,62,22
36061014401,2.0700287102654245,0.27997813670637145,4,0
36061014402,3.205916408630859,1.7358772618960496,7,2
36061014500,4.216455846465213,1.159468530893844,10,1
36061014601,1.4583553854456794,0.23577533983303756,3,0
36061014602,1.4613623913366742,0.26125315320385095,3,0
36061014700,2.098597105129128,0.4834274581230665,2,1
36061014801,2.5965118276062027,0.7543785854424044,5,0
36061014802,3.1416014604559424,0.7871941295940419,6,4
36061014900,3.8965459083469356,1.3133372795606015,6,2
36061015001,1.535352344818345,0.29510278223039543,3,1
36061015002,2.531081813208038,0.3482850665886511,4,0
36061015100,4.22798064972987,1.9930271285528598,7,3
36061015200,4.404238583267648,0.7802352091656893,13,8
36061015300,4.173634798359313,0.7939453556341098,5,0
36061015400,1.6272011328278795,0,6,0
36061015500,1.4992398760984413,0.24428746867519666,2,0
36061015601,3.013158485366615,0.3010063139609344,9,0
36061015602,3.010616341369041,1.162097225293038,9,1
36061015700,2.3140575832794905,0.6257728916419792,2,1
36061015801,3.1770186520067245,0.6703583962499678,5,3
36061015802,2.5595917024366153,0.6062889369916357,4,0
36061015900,2.7989925245381633,0.7172370863597546,3,1
36061016001,4.0152463818335935,1.7016253228961333,7,2
36061016002,3.0057470111884386,0.7148943751564885,6,0
36061016100,1.6324053018474713,0.26728617308053865,3,0
36061016200,3.689713037418184,0.7744234249217048,7,2
36061016300,1.642218491991876,0.962152077313273,2,1
36061016400,2.1792801631710863,0.10338686728505357,3,0
36061016500,0.9995431365003797,0.2715243101130013,2,2
36061016600,3.203973683557298,0.04842286029667491,5,0
36061016700,0.25045855306932985,0,0,0
36061016800,5.458306905601702,0.9566490094137755,10,3
36061016900,0.9995431365000815,0.26659209585608706,1,0
36061017000,3.5500186222968746,1.5162253675924515,4,2
36061017200,3.0657357950264634,0.5719180427620668,3,2
36061017300,0.9995431365000815,0.2731537577349445,1,1
36061017401,4.847249188221551,1.5922954317563944,10,3
36061017402,1.9542374968057696,0.2894232681011773,4,0
36061017700,1.7827434174961154,0.06038811270332665,3,0
36061017800,1.2012331596340093,0.06701855817991749,1,0
36061017900,1.4255025316769265,0.05082836482750445,2,0
36061018000,3.2971127899493875,1.532985596721323,5,1
36061018100,2.9085465291464856,0.9200471112035347,4,3
36061018200,1.1504721111509735,0.5179588490836454,3,3
36061018300,1.7473711518067272,1.1695559490635743,2,1
36061018400,0.864962795346837,0,2,0
36061018500,3.09645842561064,0.25096086898056164,6,0
36061018600,2.6971409632861354,0.6138980725093959,6,1
36061018700,0.7862160408472564,0,1,0
36061018800,0.9995431365006628,0.24270016459519833,3,0
36061018900,2.0015671864254787,0.4883451452764335,3,1
36061019000,0.06913798685791951,0,0,0
36061019200,2.201279064142453,0.8049597437814456,2,1
36061019300,2.6253486002692497,0.5604300274648562,6,0
36061019400,4.432622502761166,0.4381487609308541,9,0
36061019600,4.92870913374662,2.1285139528521757,14,6
36061019701,4.536188066366046,1.0125440519398892,9,0
36061019702,1.7519066126623843,0.5257540759388644,5,4
36061019800,5.023389752723785,1.6601414031816766,17,5
36061019900,1.3043663374250223,0.10581798343356105,1,0
36061020000,3.3499709100351804,1.091388114305693,6,2
36061020101,1.419090679205169,0.5541370112024044,2,2
36061020102,2.429991457020747,0.22206083193085852,3,0
36061020300,2.5451297947907006,0.45132445368812385,4,1
36061020500,0.9995431365007279,0.4424006993787216,1,0
36061020600,4.449028733498693,0.4971406859870468,13,0
36061020701,1.6514215025815793,0.447416412439008,3,1
36061020800,3.6280735567619447,0.3714055338556481,5,0
36061020901,3.9984654593462348,1.0662763784880949,6,3
36061021000,6.06480533726202,1.3610375006582955,11,3
36061021100,2.6463854822754223,0.8418003214398055,3,0
36061021200,2.246241888508227,0.7550063108179242,3,1
36061021303,2.450726722585192,0.11566063678390666,4,0
36061021400,2.38149505947596,0.8121844499852205,2,1
36061021500,2.278440255723333,0.07864205378104418,4,0
36061021600,2.7668506137557407,0.7273968931126981,7,1
36061021703,2.0492886204806617,0.44905548846005305,1,0
36061021800,2.1743871261445746,0.2729509815965941,2,0
36061021900,4.0361033074826,1.1677179252307022,7,1
36061022000,4.604885613083513,1.691241449216031,6,3
36061022102,1.7543827678207307,0.524618707612719,2,1
36061022200,6.162001346828171,1.8333140055920956,14,4
36061022301,3.2632530846375425,1.5239795111330412,10,7
36061022302,2.4152027710832087,0.7491483936878857,5,1
36061022400,3.2994684394149743,0.5844261369107855,10,3
36061022500,3.3800696734043525,1.2771076603255573,12,2
36061022600,1.6680946695127792,0.046436956186795296,3,0
36061022700,3.800293948294821,0.45322519407383755,5,0
36061022800,1.8400565324504903,0.47512119222402077,3,2
36061022900,4.186565497118606,1.7711229830558384,13,10
36061023000,3.3089441665651376,0.5666443927246955,6,1
36061023100,3.43797661211136,1.0446871670949793,5,1
36061023200,6.324188351896141,2.9741830067852333,15,8
36061023300,4.103540901923276,1.5863461248339943,12,3
36061023400,4.4774833747417295,0.9501393675985975,13,2
36061023501,0.4269258507773965,0,0,0
36061023502,0.33804033585594906,0,0,0
36061023600,5.870401936668024,1.1453622463357576,13,4
36061023700,2.8746578988105163,1.4216099816580674,4,3
36061023801,3.1202685725511996,1.0748771384437994,5,2
36061023802,0.8391311701417662,0,1,0
36061023900,0.16077543049254567,0,0,0
36061024000,1.1831888943840585,0.0039842174136188405,2,0
36061024100,2.733816716147043,0.8929424356555687,6,3
36061024200,9.236043706634636,3.107400839452391,26,10
36061024301,1.3313631502661905,0.14041165031020314,3,0
36061024302,1.0030385594574536,0.24099009854687506,1,1
36061024500,2.425915503501312,0.5506153644449012,7,2
36061024700,2.04558019408214,0.6429964483671232,5,0
36061024900,1.4928362870528533,0,3,0
36061025100,2.839887241166894,1.877972967063344,8,6
36061025300,2.499979819576458,0.5859142887262698,8,2
36061025500,0.9082356209379568,0,1,0
36061025700,5.39333525779083,1.6605250056511636,7,2
36061025900,3.0304237302318926,0.8005707456400374,3,0
36061026100,3.7306160955322936,1.1319674985635018,4,2
36061026300,1.746200374678459,0,2,0
36061026500,0.9995431364999782,0.9995431364999782,1,1
36061026700,1.4964664665869571,0.10942203929171285,2,0
36061026900,2.402809958982321,1.1005741911013562,3,1
36061027100,2.163726264416583,0.9669096438013267,2,1
36061027300,3.0821763139204625,0.2174003172484502,3,0
36061027500,1.0485991386492428,0,1,0
36061027900,3.5433671124707713,0.4472290572721608,5,1
36061028100,3.677732156174026,0.5188660914460806,5,1
36061028300,2.5310569746095744,0.7491863389860954,3,1
36061028500,2.9244430056773156,0.6222952511207838,7,0
36061028700,4.699765498086826,1.8325560669439143,9,5
36061029100,1.793534676465068,0.011396417487249868,2,0
36061029300,3.1426564584457806,0.7387274924289143,4,1
36061029500,1.999086273001161,0.7098761576049101,2,1
36061029700,2.4436258493317897,0.05629623043873848,4,0
36061029900,4.862454837840857,3.1671741408366074,6,4
36061030300,1.999086273001234,0.5588920142960572,2,1
36061030700,0.31646326927676083,0,0,0
36061030900,3.6808629678562013,0.4964345636217175,11,0
36061031100,5.447588847510543,1.4007495357451742,7,1
36061031703,6.65036450567689,1.810300068492255,29,11
36061031704,7.613627983332154,2.77867534288827,37,7
36061031900,5.0190957039331785,0.8577889057124869,19,0
36081000100,7.7022985729772495,2.7980719683559983,10,3
36081000400,0.9995431365007947,0.2155115018218663,1,1
36081000600,2.9511224820603688,0.7245653243973379,5,1
36081000700,2.7598320109590273,1.1777871906018549,5,2
36081000800,2.2386821628061564,0.17899633485881083,5,0
36081001200,1.9798246982589924,0.5441266984179085,3,0
36081001400,4.94275391472445,1.3932319931078891,16,5
36081001600,1.5266119393921025,0,1,0
36081001800,4.428456212636126,0.9221077929969441,15,3
36081001900,9.878165698466944,4.814443431323777,14,9
36081002000,5.117928453329318,1.4205953824272222,16,1
36081002200,3.288754502240198,1.150752704851792,13,9
36081002400,0.20157048587286028,0,0,0
36081002500,5.364734693273197,2.267594170588691,7,2
36081002600,1.765134058555085,0.2430161072375002,5,1
36081002800,1.2234160216942247,0,2,0
36081003000,2.8817784152197525,0.7158552111066993,7,1
36081003100,4.781970184838778,1.218861306490496,11,6
36081003200,3.9268540266265815,1.0492392873706304,8,0
36081003300,10.17307773731262,4.885770046150233,14,7
36081003400,4.918475105451703,1.6113527342773886,8,3
36081003600,4.937488985517852,1.0050569186532987,7,1
36081003700,5.121607207465522,1.195923424637449,9,3
36081003800,2.4461624204202015,0.9748919303254774,7,4
36081003900,3.9754295902708985,0.8430975220390494,5,0
36081004001,2.5732155167272723,0.5976940863139454,15,3
36081004002,1.9804579806917006,0.6623874653626335,10,7
36081004200,4.260369011171397,0.698221991279897,5,1
36081004300,3.7986130168645302,1.528956740514325,6,2
36081004401,2.4060841806814195,0.6314024606124341,3,2
36081004500,2.347173827216248,0.9228545961341252,2,1
36081004700,1.9661488012342714,0.06106435255547396,4,0
36081005000,2.296444742622794,0.061275519191156445,4,0
36081005100,2.1349210108008907,0.54499723691802,8,0
36081005200,1.6794059679887825,0.5427272846984128,2,1
36081005300,0.45639310920935444,0,2,0
36081005400,5.4276535568487185,1.6593611981262169,14,2
36081005500,2.1754900076154295,0.1335526669253825,7,0
36081005700,1.6796066078597354,0.07145482101478758,2,0
36081005800,5.631196167326709,3.129302184262512,10,5
36081005900,2.793033171648223,0.5075118376722128,5,0
36081006100,2.9280068283724483,0.5160837667456576,8,2
36081006201,1.2162461446757025,0.04972139661357458,3,0
36081006202,4.032832686452299,0.23483021852391908,13,0
36081006300,2.55405571034912,0.09021726612892836,5,0
36081006501,0.8083098636520861,0,1,0
36081006502,1.9542725324373103,0.4494783165931565,2,0
36081006900,4.958801965543328,2.316004275514422,5,1
36081007100,4.237347912538245,0.7603965452174615,4,1
36081007300,1.3376571327732942,0.8998822000921473,1,1
36081007500,0.23820562628972508,0,0,0
36081007700,0.7995376598218286,0,1,0
36081007900,1.8338091149330644,0.4633499877313568,3,0
36081008100,2.030451600428534,0.008602476017267312,3,0
36081008300,2.3455004734962692,0.837032779177167,3,3
36081008500,7.933154589777069,1.5557915439333958,13,3
36081008600,4.727673859530162,1.3404647039756676,15,3
36081008700,0.04810217952433105,0,0,0
36081008800,4.008612538860659,2.4864251819217498,8,6
36081009100,2.1785116006899212,0.20651892790832332,2,0
36081009500,4.001717592502688,1.4205526754784932,5,2
36081009600,0.7651341602633913,0,1,0
36081009700,2.6406184248616222,0.5531527709901503,3,0
36081009800,2.6816087945283726,0.8720406380134988,2,0
36081009900,2.7495394540910594,0.8283356239497306,3,1
36081010000,3.8284720728887165,1.1108189667329529,4,1
36081010100,2.25692606731769,1.0220519270705637,2,2
36081010200,2.859659740652089,0.7387415663642205,3,0
36081010300,2.4239284982422094,0.5785210589874042,3,0
36081010400,3.9077822417989756,1.3490772865328429,4,2
36081010500,1.2177494848320416,0.24467860592621027,2,2
36081010600,4.603177711897126,0.57434069730526,6,0
36081010701,4.146434033024891,1.7014417022284436,11,0
36081010800,3.3331344092446225,1.4336446127918339,4,2
36081011000,1.24767304285009,0,1,0
36081011100,1.143953144747126,0.5162343392600399,6,6
36081011300,1.1722751368269826,0.527694417565263,2,2
36081011400,0.02990610215812073,0,0,0
36081011500,1.302913147913621,0.4158795263105642,2,0
36081011600,0.9995431365009994,0.2435273751453006,1,0
36081011700,0.9995431365002286,0.05596919262374686,2,0
36081011800,1.8622873846272678,0.24234025267371312,2,0
36081011900,0.9147405608056952,0.007302817289449072,1,0
36081012000,3.622994741609064,0.7898115347413502,5,2
36081012100,0.13993306069025743,0,0,0
36081012200,1.850208044761464,0.24292663641633996,2,0
36081012301,5.933050005588444,3.1337926354206207,8,6
36081012400,0.40726434422614105,0,0,0
36081012500,1.6102900247233798,0.003715391379773148,2,0
36081012601,2.0534311967132113,0.5787362042364411,3,1
36081012602,1.9958940999831634,0.47038953992345217,3,0
36081012800,2.0534311967128174,0.7311848267311994,5,4
36081013000,1.068026987736496,0.24161926082955137,3,0
36081013200,1.0027353997558235,0.9273281068932104,1,1
36081013400,0.4953342740612583,0,0,0
36081013500,2.7386293586099524,0.48518617208965475,3,0
36081013600,1.7015619139476508,0.37221254539540655,2,0
36081013700,2.6961309628804817,1.1315124981409932,3,1
36081013800,3.534955072970035,0.5467474518800971,4,0
36081014000,3.358006258751893,0.6472967873994205,3,2
36081014100,1.8437301168686588,0.546561162592558,2,1
36081014201,2.9210636223522184,0.5323374918978573,3,0
36081014202,9.544281656091087,3.0973030240789385,14,6
36081014300,1.524664494015072,0.4532206568384452,1,0
36081014400,2.1542191442676546,0.3157062178729686,2,0
36081014500,1.810096615423915,0.27306858397312683,1,1
36081014700,4.933936656645711,1.3170000360196867,5,1
36081014800,4.955582480488056,1.636483440235755,7,2
36081014900,3.492382532400598,0.7780268977340971,6,3
36081015000,6.45429526986822,1.0128458832605545,13,1
36081015100,2.6986564884465642,0.5511322563252832,2,1
36081015200,5.42363829867905,1.9388944480027235,9,2
36081015300,1.0196900565446227,0,2,0
36081015400,5.8796399026676545,1.243603061541495,10,4
36081015500,5.619324430677406,1.8786467966357085,10,5
36081015600,6.166236978053593,0.9608732741615003,13,2
36081015700,3.520818468597749,1.1815149108892036,6,1
36081015801,1.6530419132158127,0.7174478793496974,2,2
36081015802,4.966469910937643,2.6239126505090984,5,5
36081015900,2.7496067474614967,0.15460416283560932,3,0
36081016100,0.9995431365007509,0.5151152552372776,4,4
36081016300,3.0594372826323544,0.3665020512953117,5,0
36081016400,1.9066937276192113,0.767947160608486,2,0
36081016600,3.731396279980085,0.5928039834273588,4,0
36081016800,1.395674962360078,0.5031369063561174,1,1
36081016900,1.3105259319378126,0.039372447923189065,1,0
36081017000,0.22331002481634796,0,0,0
36081017100,11.26171960242295,2.747518580126977,22,3
36081017200,0.4881914951402606,0,0,0
36081017400,1.2830898777795892,0.5155064858915903,1,1
36081017600,1.7272005903032686,0.4840366506093518,1,0
36081017800,2.2116567506002434,0.32836865494757284,2,1
36081017900,7.753218569211807,4.711924567289262,11,7
36081018000,3.457819969341431,1.0464132582103498,4,1
36081018101,2.8022182609196924,0.20793272758270404,4,0
36081018102,2.702615133655691,1.0503192057512847,3,1
36081018200,4.256413218742589,1.8275822819172636,5,1
36081018300,2.8641956545958096,1.007804046118791,3,2
36081018401,3.9186215908510524,1.1851418144468306,6,3
36081018402,1.8186845510453136,0.5257198052366536,1,1
36081018501,1.3022314363414929,0.4742377057320851,1,0
36081018502,1.1477821670488377,0,0,0
36081018600,1.6986199789833258,0.18707232309905703,2,0
36081018700,3.7388380045227407,1.247952260232377,4,1
36081018800,0.6286311855984402,0,0,0
36081018900,3.4293063531386285,0.6334693582660993,2,1
36081019000,2.91289255867707,1.0223429763959622,3,1
36081019200,0.9055655618666387,0,1,0
36081019400,0.5245339081107179,0,1,0
36081019600,2.7830120469677455,1.5125318489519777,4,3
36081019800,3.273474549516558,0.7136795424237872,8,1
36081019900,10.815067063465094,4.914848120285373,15,11
36081020200,0.6329785288358308,0,0,0
36081020400,5.357726700821907,2.1925977120888036,12,7
36081020500,2.9986294095019232,2.3714091133472324,4,4
36081020600,5.300113122369097,1.336968468449725,8,0
36081020800,11.086977909255282,4.319179297571872,18,9
36081021200,7.026546012225686,1.7670164900539431,11,1
36081021400,2.8178807984834022,0.7155155082473129,3,0
36081021600,7.557501646016281,2.7266006645574676,19,6
36081021900,1.3183512481177653,0.050277790576520126,1,0
36081022001,3.2031244306801354,0.7035468367621849,4,0
36081022002,3.634895288647216,0.9981433044673188,4,2
36081022900,5.533713738285509,0.6776832435438647,9,1
36081023000,1.7554171152162907,0.8035378560650156,2,0
36081023200,3.026510689138271,0.5440431946122226,3,1
36081023500,3.174769634401177,0.744937222096705,3,0
36081023600,5.019308392389389,1.9100728939982174,8,4
36081023800,3.204345124605062,0.4660723149471435,4,0
36081024000,7.398899053682552,2.302224865682097,8,4
36081024300,3.9046865604667595,2.174316445074599,12,8
36081024500,4.441965076347034,0.908425779647048,13,0
36081024600,6.353786285218732,1.350147514472811,15,4
36081024700,1.93048702277959,0.707222851894362,7,4
36081024900,1.82167408441975,0.21424227672891377,5,0
36081025100,2.1922114063417264,0.7950045108131224,2,1
36081025301,2.1885439169959557,0.8140765321295523,2,2
36081025302,1.7839090783885956,0.47486557888486125,2,0
36081025400,9.421367515002167,3.4454321720853955,24,4
36081025500,2.86273276658079,1.0477248439453755,4,1
36081025700,4.692473968876194,0.3795536553108567,7,2
36081025800,0.8247133709364739,0,0,0
36081025900,3.7327048975561694,1.3733265343974073,3,2
36081026000,4.43677650845021,1.4306189623141645,5,2
36081026100,3.947180829073629,0.49659149511940703,5,0
36081026200,3.004534416630944,0.4746035236097598,4,0
36081026300,2.9567625341635893,1.2689853584110746,3,1
36081026400,2.178356222068186,0.6680603308550578,5,1
36081026500,4.1084647876451434,1.1093915369932301,8,1
36081026600,3.0558826162278048,1.2262338782752207,5,3
36081026700,3.3569824544662343,0.8914989443884858,6,2
36081026901,3.8730481854199463,1.0212618936990483,6,2
36081026902,2.8013595253080643,0.5562814247627962,5,1
36081027000,4.618570229725349,0.809108318501118,7,1
36081027100,5.094570620440957,1.147575737027266,9,1
36081027200,3.5548976991240626,0.9695197106458839,4,1
36081027300,7.500976382458683,2.1885023273596316,18,7
36081027400,3.160738628889914,0.5019601727029311,4,0
36081027500,6.73073628438979,1.4922955531581483,16,6
36081027600,2.6147333635153234,0.9445902594010864,4,2
36081027700,4.76524896546227,1.594096393427816,10,2
36081027800,2.585710446179979,0.07730273139753234,5,0
36081027900,3.982731819199568,0.25591743490152274,9,0
36081028000,3.593792305543197,0.9824114867398149,5,1
36081028100,1.5182630109460313,0.300134402460098,2,0
36081028200,3.701396151986038,1.0140592645240196,4,2
36081028300,1.1696567950458296,0.11712738116373117,1,0
36081028400,4.786013155266784,1.3542945559087254,7,0
36081028500,0.42755461655709737,0,0,0
36081028700,2.0353015509622536,0.2328088280076226,5,0
36081028800,6.8964776886741035,2.0467610115524737,10,3
36081028900,2.9810760604100133,0.5046653253852986,6,1
36081029100,5.181713823794771,1.1746091202511442,9,3
36081029300,5.452316598918554,1.669378469888071,6,3
36081029400,8.67890086587201,4.166145367185992,23,7
36081029500,2.9845693725256597,0.6923038691488875,4,0
36081029700,7.4038892300824655,1.7922938749693587,10,1
36081029900,2.6330597944203062,0.09585935052085968,2,0
36081030600,11.089014306707865,5.668461476081025,25,14
36081030902,4.145767813984261,2.2396868486488235,5,4
36081030903,1.7142527566762988,0.9995431364999552,2,1
36081030904,2.3978631236579178,0.806638292725958,3,1
36081031700,8.971153318879095,4.473138510775213,11,6
36081032000,11.428039959282373,5.418871429648456,22,8
