GEOID,NAME,variable,estimate,moe
36047075000,"Census Tract 750, Kings County, New York",male,1493,227
36047075000,"Census Tract 750, Kings County, New York",female,1364,182
36047075000,"Census Tract 750, Kings County, New York",total_pop,2857,364
36047075000,"Census Tract 750, Kings County, New York",white,2143,316
36047075000,"Census Tract 750, Kings County, New York",black,243,118
36047075000,"Census Tract 750, Kings County, New York",asian,128,84
36047075000,"Census Tract 750, Kings County, New York",latino,254,182
36047075000,"Census Tract 750, Kings County, New York",med_inc,77433,8213
36047075200,"Census Tract 752, Kings County, New York",male,536,74
36047075200,"Census Tract 752, Kings County, New York",female,495,60
36047075200,"Census Tract 752, Kings County, New York",total_pop,1031,120
36047075200,"Census Tract 752, Kings County, New York",white,1013,130
36047075200,"Census Tract 752, Kings County, New York",black,10,13
36047075200,"Census Tract 752, Kings County, New York",asian,8,11
36047075200,"Census Tract 752, Kings County, New York",latino,0,12
36047075200,"Census Tract 752, Kings County, New York",med_inc,165263,10377
36047075400,"Census Tract 754, Kings County, New York",male,646,106
36047075400,"Census Tract 754, Kings County, New York",female,648,89
36047075400,"Census Tract 754, Kings County, New York",total_pop,1294,176
36047075400,"Census Tract 754, Kings County, New York",white,1280,176
36047075400,"Census Tract 754, Kings County, New York",black,11,12
36047075400,"Census Tract 754, Kings County, New York",asian,0,12
36047075400,"Census Tract 754, Kings County, New York",latino,3,7
36047075400,"Census Tract 754, Kings County, New York",med_inc,115139,22240
36047075600,"Census Tract 756, Kings County, New York",male,1143,144
36047075600,"Census Tract 756, Kings County, New York",female,1007,156
36047075600,"Census Tract 756, Kings County, New York",total_pop,2150,233
36047075600,"Census Tract 756, Kings County, New York",white,1708,247
36047075600,"Census Tract 756, Kings County, New York",black,66,50
36047075600,"Census Tract 756, Kings County, New York",asian,228,144
36047075600,"Census Tract 756, Kings County, New York",latino,142,82
36047075600,"Census Tract 756, Kings County, New York",med_inc,110250,30422
36047075800,"Census Tract 758, Kings County, New York",male,735,130
36047075800,"Census Tract 758, Kings County, New York",female,918,109
36047075800,"Census Tract 758, Kings County, New York",total_pop,1653,167
36047075800,"Census Tract 758, Kings County, New York",white,1420,223
36047075800,"Census Tract 758, Kings County, New York",black,26,32
36047075800,"Census Tract 758, Kings County, New York",asian,8,10
36047075800,"Census Tract 758, Kings County, New York",latino,50,50
36047075800,"Census Tract 758, Kings County, New York",med_inc,86250,24089
36047076000,"Census Tract 760, Kings County, New York",male,1473,294
36047076000,"Census Tract 760, Kings County, New York",female,1457,156
36047076000,"Census Tract 760, Kings County, New York",total_pop,2930,330
36047076000,"Census Tract 760, Kings County, New York",white,2582,353
36047076000,"Census Tract 760, Kings County, New York",black,105,123
36047076000,"Census Tract 760, Kings County, New York",asian,120,145
36047076000,"Census Tract 760, Kings County, New York",latino,66,79
36047076000,"Census Tract 760, Kings County, New York",med_inc,67875,32872
36047076200,"Census Tract 762, Kings County, New York",male,2151,324
36047076200,"Census Tract 762, Kings County, New York",female,2134,246
36047076200,"Census Tract 762, Kings County, New York",total_pop,4285,446
36047076200,"Census Tract 762, Kings County, New York",white,2592,478
36047076200,"Census Tract 762, Kings County, New York",black,724,348
36047076200,"Census Tract 762, Kings County, New York",asian,590,317
36047076200,"Census Tract 762, Kings County, New York",latino,379,202
36047076200,"Census Tract 762, Kings County, New York",med_inc,54571,18126
36047076400,"Census Tract 764, Kings County, New York",male,1678,260
36047076400,"Census Tract 764, Kings County, New York",female,1924,280
36047076400,"Census Tract 764, Kings County, New York",total_pop,3602,419
36047076400,"Census Tract 764, Kings County, New York",white,1074,266
36047076400,"Census Tract 764, Kings County, New York",black,1592,395
36047076400,"Census Tract 764, Kings County, New York",asian,284,211
36047076400,"Census Tract 764, Kings County, New York",latino,558,215
36047076400,"Census Tract 764, Kings County, New York",med_inc,61250,10033
36047076600,"Census Tract 766, Kings County, New York",male,866,140
36047076600,"Census Tract 766, Kings County, New York",female,1237,171
36047076600,"Census Tract 766, Kings County, New York",total_pop,2103,254
36047076600,"Census Tract 766, Kings County, New York",white,257,110
36047076600,"Census Tract 766, Kings County, New York",black,1467,263
36047076600,"Census Tract 766, Kings County, New York",asian,77,65
36047076600,"Census Tract 766, Kings County, New York",latino,228,107
36047076600,"Census Tract 766, Kings County, New York",med_inc,70156,15265
36047076800,"Census Tract 768, Kings County, New York",male,1660,251
36047076800,"Census Tract 768, Kings County, New York",female,1559,184
36047076800,"Census Tract 768, Kings County, New York",total_pop,3219,378
36047076800,"Census Tract 768, Kings County, New York",white,2568,342
36047076800,"Census Tract 768, Kings County, New York",black,72,75
36047076800,"Census Tract 768, Kings County, New York",asian,286,113
36047076800,"Census Tract 768, Kings County, New York",latino,207,125
36047076800,"Census Tract 768, Kings County, New York",med_inc,51146,12667
36047077000,"Census Tract 770, Kings County, New York",male,1157,251
36047077000,"Census Tract 770, Kings County, New York",female,1663,287
36047077000,"Census Tract 770, Kings County, New York",total_pop,2820,426
36047077000,"Census Tract 770, Kings County, New York",white,361,116
36047077000,"Census Tract 770, Kings County, New York",black,1754,397
36047077000,"Census Tract 770, Kings County, New York",asian,231,173
36047077000,"Census Tract 770, Kings County, New York",latino,382,289
36047077000,"Census Tract 770, Kings County, New York",med_inc,59231,16908
36047077200,"Census Tract 772, Kings County, New York",male,1225,220
36047077200,"Census Tract 772, Kings County, New York",female,1889,271
36047077200,"Census Tract 772, Kings County, New York",total_pop,3114,406
36047077200,"Census Tract 772, Kings County, New York",white,1209,318
36047077200,"Census Tract 772, Kings County, New York",black,1317,346
36047077200,"Census Tract 772, Kings County, New York",asian,53,53
36047077200,"Census Tract 772, Kings County, New York",latino,480,231
36047077200,"Census Tract 772, Kings County, New York",med_inc,64205,13001
36047077400,"Census Tract 774, Kings County, New York",male,1355,213
36047077400,"Census Tract 774, Kings County, New York",female,1895,269
36047077400,"Census Tract 774, Kings County, New York",total_pop,3250,351
36047077400,"Census Tract 774, Kings County, New York",white,559,288
36047077400,"Census Tract 774, Kings County, New York",black,2060,297
36047077400,"Census Tract 774, Kings County, New York",asian,280,153
36047077400,"Census Tract 774, Kings County, New York",latino,252,168
36047077400,"Census Tract 774, Kings County, New York",med_inc,71929,10068
36047077600,"Census Tract 776, Kings County, New York",male,1503,238
36047077600,"Census Tract 776, Kings County, New York",female,2229,217
36047077600,"Census Tract 776, Kings County, New York",total_pop,3732,352
36047077600,"Census Tract 776, Kings County, New York",white,234,101
36047077600,"Census Tract 776, Kings County, New York",black,2896,300
36047077600,"Census Tract 776, Kings County, New York",asian,316,219
36047077600,"Census Tract 776, Kings County, New York",latino,142,84
36047077600,"Census Tract 776, Kings County, New York",med_inc,72568,9304
36047078000,"Census Tract 780, Kings County, New York",male,879,157
36047078000,"Census Tract 780, Kings County, New York",female,1282,141
36047078000,"Census Tract 780, Kings County, New York",total_pop,2161,260
36047078000,"Census Tract 780, Kings County, New York",white,55,41
36047078000,"Census Tract 780, Kings County, New York",black,2000,286
36047078000,"Census Tract 780, Kings County, New York",asian,4,7
36047078000,"Census Tract 780, Kings County, New York",latino,96,69
36047078000,"Census Tract 780, Kings County, New York",med_inc,82273,13832
36047078200,"Census Tract 782, Kings County, New York",male,2144,301
36047078200,"Census Tract 782, Kings County, New York",female,2779,340
36047078200,"Census Tract 782, Kings County, New York",total_pop,4923,517
36047078200,"Census Tract 782, Kings County, New York",white,43,66
36047078200,"Census Tract 782, Kings County, New York",black,4509,528
36047078200,"Census Tract 782, Kings County, New York",asian,80,53
36047078200,"Census Tract 782, Kings County, New York",latino,219,129
36047078200,"Census Tract 782, Kings County, New York",med_inc,65294,15519
36047078400,"Census Tract 784, Kings County, New York",male,1127,180
36047078400,"Census Tract 784, Kings County, New York",female,1259,120
36047078400,"Census Tract 784, Kings County, New York",total_pop,2386,257
36047078400,"Census Tract 784, Kings County, New York",white,136,106
36047078400,"Census Tract 784, Kings County, New York",black,1884,252
36047078400,"Census Tract 784, Kings County, New York",asian,60,46
36047078400,"Census Tract 784, Kings County, New York",latino,173,103
36047078400,"Census Tract 784, Kings County, New York",med_inc,76417,17131
36047078600,"Census Tract 786, Kings County, New York",male,2051,241
36047078600,"Census Tract 786, Kings County, New York",female,2702,329
36047078600,"Census Tract 786, Kings County, New York",total_pop,4753,458
36047078600,"Census Tract 786, Kings County, New York",white,439,218
36047078600,"Census Tract 786, Kings County, New York",black,3286,479
36047078600,"Census Tract 786, Kings County, New York",asian,266,160
36047078600,"Census Tract 786, Kings County, New York",latino,625,283
36047078600,"Census Tract 786, Kings County, New York",med_inc,56781,6306
36047078800,"Census Tract 788, Kings County, New York",male,1619,207
36047078800,"Census Tract 788, Kings County, New York",female,1909,284
36047078800,"Census Tract 788, Kings County, New York",total_pop,3528,407
36047078800,"Census Tract 788, Kings County, New York",white,44,54
36047078800,"Census Tract 788, Kings County, New York",black,3056,441
36047078800,"Census Tract 788, Kings County, New York",asian,24,38
36047078800,"Census Tract 788, Kings County, New York",latino,220,147
36047078800,"Census Tract 788, Kings County, New York",med_inc,46833,13627
36047079000,"Census Tract 790, Kings County, New York",male,2100,332
36047079000,"Census Tract 790, Kings County, New York",female,2996,459
36047079000,"Census Tract 790, Kings County, New York",total_pop,5096,590
36047079000,"Census Tract 790, Kings County, New York",white,125,107
36047079000,"Census Tract 790, Kings County, New York",black,4434,551
36047079000,"Census Tract 790, Kings County, New York",asian,24,36
36047079000,"Census Tract 790, Kings County, New York",latino,287,199
36047079000,"Census Tract 790, Kings County, New York",med_inc,61201,9650
36047079200,"Census Tract 792, Kings County, New York",male,1569,210
36047079200,"Census Tract 792, Kings County, New York",female,1919,321
36047079200,"Census Tract 792, Kings County, New York",total_pop,3488,414
36047079200,"Census Tract 792, Kings County, New York",white,376,264
36047079200,"Census Tract 792, Kings County, New York",black,2503,455
36047079200,"Census Tract 792, Kings County, New York",asian,29,35
36047079200,"Census Tract 792, Kings County, New York",latino,477,284
36047079200,"Census Tract 792, Kings County, New York",med_inc,62011,12020
36047079400,"Census Tract 794, Kings County, New York",male,797,161
36047079400,"Census Tract 794, Kings County, New York",female,919,225
36047079400,"Census Tract 794, Kings County, New York",total_pop,1716,248
36047079400,"Census Tract 794, Kings County, New York",white,135,116
36047079400,"Census Tract 794, Kings County, New York",black,1214,245
36047079400,"Census Tract 794, Kings County, New York",asian,24,35
36047079400,"Census Tract 794, Kings County, New York",latino,304,171
36047079400,"Census Tract 794, Kings County, New York",med_inc,43250,12019
36047079601,"Census Tract 796.01, Kings County, New York",male,1842,387
36047079601,"Census Tract 796.01, Kings County, New York",female,2694,258
36047079601,"Census Tract 796.01, Kings County, New York",total_pop,4536,483
36047079601,"Census Tract 796.01, Kings County, New York",white,1087,236
36047079601,"Census Tract 796.01, Kings County, New York",black,2913,578
36047079601,"Census Tract 796.01, Kings County, New York",asian,75,49
36047079601,"Census Tract 796.01, Kings County, New York",latino,341,146
36047079601,"Census Tract 796.01, Kings County, New York",med_inc,62775,14276
36047079602,"Census Tract 796.02, Kings County, New York",male,2189,312
36047079602,"Census Tract 796.02, Kings County, New York",female,2608,311
36047079602,"Census Tract 796.02, Kings County, New York",total_pop,4797,507
36047079602,"Census Tract 796.02, Kings County, New York",white,620,165
36047079602,"Census Tract 796.02, Kings County, New York",black,3075,471
36047079602,"Census Tract 796.02, Kings County, New York",asian,135,87
36047079602,"Census Tract 796.02, Kings County, New York",latino,794,414
36047079602,"Census Tract 796.02, Kings County, New York",med_inc,65714,13867
36047079801,"Census Tract 798.01, Kings County, New York",male,1418,223
36047079801,"Census Tract 798.01, Kings County, New York",female,1451,193
36047079801,"Census Tract 798.01, Kings County, New York",total_pop,2869,305
36047079801,"Census Tract 798.01, Kings County, New York",white,948,172
36047079801,"Census Tract 798.01, Kings County, New York",black,1422,286
36047079801,"Census Tract 798.01, Kings County, New York",asian,47,37
36047079801,"Census Tract 798.01, Kings County, New York",latino,270,115
36047079801,"Census Tract 798.01, Kings County, New York",med_inc,76838,19553
36047079802,"Census Tract 798.02, Kings County, New York",male,2473,411
36047079802,"Census Tract 798.02, Kings County, New York",female,2968,369
36047079802,"Census Tract 798.02, Kings County, New York",total_pop,5441,562
36047079802,"Census Tract 798.02, Kings County, New York",white,1453,262
36047079802,"Census Tract 798.02, Kings County, New York",black,2396,581
36047079802,"Census Tract 798.02, Kings County, New York",asian,389,169
36047079802,"Census Tract 798.02, Kings County, New York",latino,1005,528
36047079802,"Census Tract 798.02, Kings County, New York",med_inc,70769,11235
36047080000,"Census Tract 800, Kings County, New York",male,1748,287
36047080000,"Census Tract 800, Kings County, New York",female,1941,316
36047080000,"Census Tract 800, Kings County, New York",total_pop,3689,465
36047080000,"Census Tract 800, Kings County, New York",white,942,255
36047080000,"Census Tract 800, Kings County, New York",black,2176,397
36047080000,"Census Tract 800, Kings County, New York",asian,90,66
36047080000,"Census Tract 800, Kings County, New York",latino,308,255
36047080000,"Census Tract 800, Kings County, New York",med_inc,83750,25687
36047080200,"Census Tract 802, Kings County, New York",male,1996,355
36047080200,"Census Tract 802, Kings County, New York",female,2582,301
36047080200,"Census Tract 802, Kings County, New York",total_pop,4578,445
36047080200,"Census Tract 802, Kings County, New York",white,662,208
36047080200,"Census Tract 802, Kings County, New York",black,3075,521
36047080200,"Census Tract 802, Kings County, New York",asian,130,78
36047080200,"Census Tract 802, Kings County, New York",latino,486,226
36047080200,"Census Tract 802, Kings County, New York",med_inc,62050,9076
36047080400,"Census Tract 804, Kings County, New York",male,1512,265
36047080400,"Census Tract 804, Kings County, New York",female,1679,259
36047080400,"Census Tract 804, Kings County, New York",total_pop,3191,373
36047080400,"Census Tract 804, Kings County, New York",white,336,123
36047080400,"Census Tract 804, Kings County, New York",black,2553,380
36047080400,"Census Tract 804, Kings County, New York",asian,52,43
36047080400,"Census Tract 804, Kings County, New York",latino,205,109
36047080400,"Census Tract 804, Kings County, New York",med_inc,53512,13138
36047080600,"Census Tract 806, Kings County, New York",male,1540,238
36047080600,"Census Tract 806, Kings County, New York",female,1815,293
36047080600,"Census Tract 806, Kings County, New York",total_pop,3355,413
36047080600,"Census Tract 806, Kings County, New York",white,1117,306
36047080600,"Census Tract 806, Kings County, New York",black,1860,344
36047080600,"Census Tract 806, Kings County, New York",asian,187,111
36047080600,"Census Tract 806, Kings County, New York",latino,170,146
36047080600,"Census Tract 806, Kings County, New York",med_inc,56339,19616
36047080800,"Census Tract 808, Kings County, New York",male,681,145
36047080800,"Census Tract 808, Kings County, New York",female,645,106
36047080800,"Census Tract 808, Kings County, New York",total_pop,1326,215
36047080800,"Census Tract 808, Kings County, New York",white,117,62
36047080800,"Census Tract 808, Kings County, New York",black,864,225
36047080800,"Census Tract 808, Kings County, New York",asian,118,63
36047080800,"Census Tract 808, Kings County, New York",latino,211,82
36047080800,"Census Tract 808, Kings County, New York",med_inc,11167,1483
36047081000,"Census Tract 810, Kings County, New York",male,1046,210
36047081000,"Census Tract 810, Kings County, New York",female,1276,208
36047081000,"Census Tract 810, Kings County, New York",total_pop,2322,323
36047081000,"Census Tract 810, Kings County, New York",white,419,231
36047081000,"Census Tract 810, Kings County, New York",black,1544,277
36047081000,"Census Tract 810, Kings County, New York",asian,12,14
36047081000,"Census Tract 810, Kings County, New York",latino,128,112
36047081000,"Census Tract 810, Kings County, New York",med_inc,57500,12312
36047081400,"Census Tract 814, Kings County, New York",male,1307,259
36047081400,"Census Tract 814, Kings County, New York",female,1463,182
36047081400,"Census Tract 814, Kings County, New York",total_pop,2770,376
36047081400,"Census Tract 814, Kings County, New York",white,58,56
36047081400,"Census Tract 814, Kings County, New York",black,2473,350
36047081400,"Census Tract 814, Kings County, New York",asian,98,139
36047081400,"Census Tract 814, Kings County, New York",latino,136,107
36047081400,"Census Tract 814, Kings County, New York",med_inc,43962,8566
36047081600,"Census Tract 816, Kings County, New York",male,1177,196
36047081600,"Census Tract 816, Kings County, New York",female,1476,202
36047081600,"Census Tract 816, Kings County, New York",total_pop,2653,337
36047081600,"Census Tract 816, Kings County, New York",white,170,97
36047081600,"Census Tract 816, Kings County, New York",black,1940,361
36047081600,"Census Tract 816, Kings County, New York",asian,143,63
36047081600,"Census Tract 816, Kings County, New York",latino,336,172
36047081600,"Census Tract 816, Kings County, New York",med_inc,42938,8912
36047081800,"Census Tract 818, Kings County, New York",male,2285,502
36047081800,"Census Tract 818, Kings County, New York",female,2243,296
36047081800,"Census Tract 818, Kings County, New York",total_pop,4528,538
36047081800,"Census Tract 818, Kings County, New York",white,401,176
36047081800,"Census Tract 818, Kings County, New York",black,3571,535
36047081800,"Census Tract 818, Kings County, New York",asian,253,185
36047081800,"Census Tract 818, Kings County, New York",latino,243,145
36047081800,"Census Tract 818, Kings County, New York",med_inc,74375,15649
36047082000,"Census Tract 820, Kings County, New York",male,2509,477
36047082000,"Census Tract 820, Kings County, New York",female,2666,366
36047082000,"Census Tract 820, Kings County, New York",total_pop,5175,601
36047082000,"Census Tract 820, Kings County, New York",white,206,86
36047082000,"Census Tract 820, Kings County, New York",black,4133,607
36047082000,"Census Tract 820, Kings County, New York",asian,69,58
36047082000,"Census Tract 820, Kings County, New York",latino,532,312
36047082000,"Census Tract 820, Kings County, New York",med_inc,46992,11271
36047082200,"Census Tract 822, Kings County, New York",male,3549,647
36047082200,"Census Tract 822, Kings County, New York",female,3621,523
36047082200,"Census Tract 822, Kings County, New York",total_pop,7170,925
36047082200,"Census Tract 822, Kings County, New York",white,884,405
36047082200,"Census Tract 822, Kings County, New York",black,5331,966
36047082200,"Census Tract 822, Kings County, New York",asian,75,124
36047082200,"Census Tract 822, Kings County, New York",latino,748,394
36047082200,"Census Tract 822, Kings County, New York",med_inc,51197,14167
36047082400,"Census Tract 824, Kings County, New York",male,2136,315
36047082400,"Census Tract 824, Kings County, New York",female,2774,332
36047082400,"Census Tract 824, Kings County, New York",total_pop,4910,448
36047082400,"Census Tract 824, Kings County, New York",white,105,71
36047082400,"Census Tract 824, Kings County, New York",black,4313,441
36047082400,"Census Tract 824, Kings County, New York",asian,128,130
36047082400,"Census Tract 824, Kings County, New York",latino,339,229
36047082400,"Census Tract 824, Kings County, New York",med_inc,59470,19693
36047082600,"Census Tract 826, Kings County, New York",male,2208,340
36047082600,"Census Tract 826, Kings County, New York",female,2703,467
36047082600,"Census Tract 826, Kings County, New York",total_pop,4911,667
36047082600,"Census Tract 826, Kings County, New York",white,416,503
36047082600,"Census Tract 826, Kings County, New York",black,4047,480
36047082600,"Census Tract 826, Kings County, New York",asian,15,17
36047082600,"Census Tract 826, Kings County, New York",latino,317,130
36047082600,"Census Tract 826, Kings County, New York",med_inc,55000,14616
36047082800,"Census Tract 828, Kings County, New York",male,1765,303
36047082800,"Census Tract 828, Kings County, New York",female,1941,303
36047082800,"Census Tract 828, Kings County, New York",total_pop,3706,536
36047082800,"Census Tract 828, Kings County, New York",white,250,185
36047082800,"Census Tract 828, Kings County, New York",black,2933,494
36047082800,"Census Tract 828, Kings County, New York",asian,71,112
36047082800,"Census Tract 828, Kings County, New York",latino,366,284
36047082800,"Census Tract 828, Kings County, New York",med_inc,55850,9964
36047083000,"Census Tract 830, Kings County, New York",male,2710,389
36047083000,"Census Tract 830, Kings County, New York",female,3596,582
36047083000,"Census Tract 830, Kings County, New York",total_pop,6306,785
36047083000,"Census Tract 830, Kings County, New York",white,77,112
36047083000,"Census Tract 830, Kings County, New York",black,5256,738
36047083000,"Census Tract 830, Kings County, New York",asian,53,98
36047083000,"Census Tract 830, Kings County, New York",latino,859,396
36047083000,"Census Tract 830, Kings County, New York",med_inc,52083,3066
36047083200,"Census Tract 832, Kings County, New York",male,915,177
36047083200,"Census Tract 832, Kings County, New York",female,1212,124
36047083200,"Census Tract 832, Kings County, New York",total_pop,2127,252
36047083200,"Census Tract 832, Kings County, New York",white,2,4
36047083200,"Census Tract 832, Kings County, New York",black,1939,267
36047083200,"Census Tract 832, Kings County, New York",asian,85,79
36047083200,"Census Tract 832, Kings County, New York",latino,39,29
36047083200,"Census Tract 832, Kings County, New York",med_inc,65406,5868
36047083400,"Census Tract 834, Kings County, New York",male,763,117
36047083400,"Census Tract 834, Kings County, New York",female,982,159
36047083400,"Census Tract 834, Kings County, New York",total_pop,1745,232
36047083400,"Census Tract 834, Kings County, New York",white,0,12
36047083400,"Census Tract 834, Kings County, New York",black,1568,241
36047083400,"Census Tract 834, Kings County, New York",asian,104,100
36047083400,"Census Tract 834, Kings County, New York",latino,33,37
36047083400,"Census Tract 834, Kings County, New York",med_inc,53578,8511
36047083600,"Census Tract 836, Kings County, New York",male,912,152
36047083600,"Census Tract 836, Kings County, New York",female,1105,141
36047083600,"Census Tract 836, Kings County, New York",total_pop,2017,228
36047083600,"Census Tract 836, Kings County, New York",white,0,12
36047083600,"Census Tract 836, Kings County, New York",black,1899,229
36047083600,"Census Tract 836, Kings County, New York",asian,32,32
36047083600,"Census Tract 836, Kings County, New York",latino,48,37
36047083600,"Census Tract 836, Kings County, New York",med_inc,68603,12838
36047083800,"Census Tract 838, Kings County, New York",male,921,107
36047083800,"Census Tract 838, Kings County, New York",female,1152,163
36047083800,"Census Tract 838, Kings County, New York",total_pop,2073,209
36047083800,"Census Tract 838, Kings County, New York",white,2,4
36047083800,"Census Tract 838, Kings County, New York",black,1904,180
36047083800,"Census Tract 838, Kings County, New York",asian,0,12
36047083800,"Census Tract 838, Kings County, New York",latino,75,46
36047083800,"Census Tract 838, Kings County, New York",med_inc,77549,28081
36047084000,"Census Tract 840, Kings County, New York",male,1135,165
36047084000,"Census Tract 840, Kings County, New York",female,1385,169
36047084000,"Census Tract 840, Kings County, New York",total_pop,2520,278
36047084000,"Census Tract 840, Kings County, New York",white,33,30
36047084000,"Census Tract 840, Kings County, New York",black,2310,284
36047084000,"Census Tract 840, Kings County, New York",asian,14,20
36047084000,"Census Tract 840, Kings County, New York",latino,137,102
36047084000,"Census Tract 840, Kings County, New York",med_inc,60625,32865
36047084600,"Census Tract 846, Kings County, New York",male,821,124
36047084600,"Census Tract 846, Kings County, New York",female,1202,184
36047084600,"Census Tract 846, Kings County, New York",total_pop,2023,238
36047084600,"Census Tract 846, Kings County, New York",white,82,87
36047084600,"Census Tract 846, Kings County, New York",black,1761,249
36047084600,"Census Tract 846, Kings County, New York",asian,0,12
36047084600,"Census Tract 846, Kings County, New York",latino,165,87
36047084600,"Census Tract 846, Kings County, New York",med_inc,54153,15882
36047084800,"Census Tract 848, Kings County, New York",male,770,177
36047084800,"Census Tract 848, Kings County, New York",female,931,146
36047084800,"Census Tract 848, Kings County, New York",total_pop,1701,274
36047084800,"Census Tract 848, Kings County, New York",white,5,6
36047084800,"Census Tract 848, Kings County, New York",black,1538,238
36047084800,"Census Tract 848, Kings County, New York",asian,50,81
36047084800,"Census Tract 848, Kings County, New York",latino,90,79
36047084800,"Census Tract 848, Kings County, New York",med_inc,78125,12082
36047085000,"Census Tract 850, Kings County, New York",male,680,116
36047085000,"Census Tract 850, Kings County, New York",female,809,139
36047085000,"Census Tract 850, Kings County, New York",total_pop,1489,224
36047085000,"Census Tract 850, Kings County, New York",white,0,12
36047085000,"Census Tract 850, Kings County, New York",black,1472,224
36047085000,"Census Tract 850, Kings County, New York",asian,0,12
36047085000,"Census Tract 850, Kings County, New York",latino,11,12
36047085000,"Census Tract 850, Kings County, New York",med_inc,66333,29126
36047085200,"Census Tract 852, Kings County, New York",male,11,15
36047085200,"Census Tract 852, Kings County, New York",female,15,22
36047085200,"Census Tract 852, Kings County, New York",total_pop,26,38
36047085200,"Census Tract 852, Kings County, New York",white,0,12
36047085200,"Census Tract 852, Kings County, New York",black,5,8
36047085200,"Census Tract 852, Kings County, New York",asian,0,12
36047085200,"Census Tract 852, Kings County, New York",latino,21,30
36047085200,"Census Tract 852, Kings County, New York",med_inc,NA,NA
36047085400,"Census Tract 854, Kings County, New York",male,815,160
36047085400,"Census Tract 854, Kings County, New York",female,1151,174
36047085400,"Census Tract 854, Kings County, New York",total_pop,1966,257
36047085400,"Census Tract 854, Kings County, New York",white,60,45
36047085400,"Census Tract 854, Kings County, New York",black,1550,230
36047085400,"Census Tract 854, Kings County, New York",asian,6,9
36047085400,"Census Tract 854, Kings County, New York",latino,323,162
36047085400,"Census Tract 854, Kings County, New York",med_inc,59531,7466
36047085600,"Census Tract 856, Kings County, New York",male,1526,286
36047085600,"Census Tract 856, Kings County, New York",female,1858,248
36047085600,"Census Tract 856, Kings County, New York",total_pop,3384,374
36047085600,"Census Tract 856, Kings County, New York",white,105,69
36047085600,"Census Tract 856, Kings County, New York",black,2878,421
36047085600,"Census Tract 856, Kings County, New York",asian,46,46
36047085600,"Census Tract 856, Kings County, New York",latino,249,152
36047085600,"Census Tract 856, Kings County, New York",med_inc,61957,10518
36047085800,"Census Tract 858, Kings County, New York",male,944,167
36047085800,"Census Tract 858, Kings County, New York",female,1163,168
36047085800,"Census Tract 858, Kings County, New York",total_pop,2107,271
36047085800,"Census Tract 858, Kings County, New York",white,6,10
36047085800,"Census Tract 858, Kings County, New York",black,1951,293
36047085800,"Census Tract 858, Kings County, New York",asian,0,12
36047085800,"Census Tract 858, Kings County, New York",latino,150,100
36047085800,"Census Tract 858, Kings County, New York",med_inc,61721,4004
36047086000,"Census Tract 860, Kings County, New York",male,1550,259
36047086000,"Census Tract 860, Kings County, New York",female,2077,255
36047086000,"Census Tract 860, Kings County, New York",total_pop,3627,408
36047086000,"Census Tract 860, Kings County, New York",white,11,15
36047086000,"Census Tract 860, Kings County, New York",black,3255,416
36047086000,"Census Tract 860, Kings County, New York",asian,10,16
36047086000,"Census Tract 860, Kings County, New York",latino,282,243
36047086000,"Census Tract 860, Kings County, New York",med_inc,63241,21351
36047086200,"Census Tract 862, Kings County, New York",male,1065,214
36047086200,"Census Tract 862, Kings County, New York",female,1756,317
36047086200,"Census Tract 862, Kings County, New York",total_pop,2821,437
36047086200,"Census Tract 862, Kings County, New York",white,136,158
36047086200,"Census Tract 862, Kings County, New York",black,2464,459
36047086200,"Census Tract 862, Kings County, New York",asian,0,12
36047086200,"Census Tract 862, Kings County, New York",latino,189,220
36047086200,"Census Tract 862, Kings County, New York",med_inc,46250,9821
36047086400,"Census Tract 864, Kings County, New York",male,1063,226
36047086400,"Census Tract 864, Kings County, New York",female,1280,208
36047086400,"Census Tract 864, Kings County, New York",total_pop,2343,351
36047086400,"Census Tract 864, Kings County, New York",white,12,19
36047086400,"Census Tract 864, Kings County, New York",black,2270,340
36047086400,"Census Tract 864, Kings County, New York",asian,0,12
36047086400,"Census Tract 864, Kings County, New York",latino,61,49
36047086400,"Census Tract 864, Kings County, New York",med_inc,49265,13021
36047086600,"Census Tract 866, Kings County, New York",male,1318,257
36047086600,"Census Tract 866, Kings County, New York",female,1827,345
36047086600,"Census Tract 866, Kings County, New York",total_pop,3145,507
36047086600,"Census Tract 866, Kings County, New York",white,99,132
36047086600,"Census Tract 866, Kings County, New York",black,2605,505
36047086600,"Census Tract 866, Kings County, New York",asian,38,36
36047086600,"Census Tract 866, Kings County, New York",latino,284,194
36047086600,"Census Tract 866, Kings County, New York",med_inc,53032,11625
36047086800,"Census Tract 868, Kings County, New York",male,1392,302
36047086800,"Census Tract 868, Kings County, New York",female,2021,345
36047086800,"Census Tract 868, Kings County, New York",total_pop,3413,506
36047086800,"Census Tract 868, Kings County, New York",white,73,116
36047086800,"Census Tract 868, Kings County, New York",black,2791,406
36047086800,"Census Tract 868, Kings County, New York",asian,22,38
36047086800,"Census Tract 868, Kings County, New York",latino,424,310
36047086800,"Census Tract 868, Kings County, New York",med_inc,46318,17589
36047087000,"Census Tract 870, Kings County, New York",male,1487,260
36047087000,"Census Tract 870, Kings County, New York",female,1638,275
36047087000,"Census Tract 870, Kings County, New York",total_pop,3125,448
36047087000,"Census Tract 870, Kings County, New York",white,126,177
