fips,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME.x,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,borough,geometry,NAME.y,male,female,total_pop,white,black,asian,latino,med_inc,otherrace,county,tract_race,eff_cameras_within_200m,eff_cameras,cameras_within_200m,cameras,n_stops,n_2019,n_2020,n_black,stop_rate,surv
36081,36,081,004002,36081004002,40.02,Census Tract 40.02,G5020,S,130914,0,+40.6815294,-073.8429597,Queens,"list(list(c(1026764.88682121, 1027009.63361474, 1027152.39540533, 1027188.70949866, 1027226.96310399, 1027259.67281862, 1027375.81943032, 1027492.78867344, 1027730.59714854, 1027969.23788336, 1028206.48946473, 1028279.1062894, 1028294.62796127, 1028484.21730334, 1028566.74390315, 1028575.66855943, 1028592.02541276, 1028615.03554262, 1028638.04566141, 1028649.41203736, 1028761.45043543, 1028694.02774356, 1028638.53507458, 1028366.3503056, 1028068.08672163, 1027775.65037083, 1027615.61598663, 1027395.26535629, 
1027359.46577294, 1027317.84617182, 1027289.26318849, 1027186.310298, 1026871.05149267, 1026554.11974162, 1026445.33095528, 1026525.70563162, 1026764.88682121, 187730.237436595, 187820.656304682, 187863.89884731, 187874.892881165, 187886.983388364, 187897.242494147, 187933.881321855, 187975.622782217, 188065.672252123, 188154.632564773, 188243.957043434, 188271.048915566, 188276.541991771, 187732.213866625, 187497.00744583, 187470.063349521, 187474.100819487, 187479.972095443, 187485.843393208, 187488.778796841, 
187042.680290582, 187055.308394604, 187066.136831178, 187115.918545994, 187170.028215218, 187223.423324192, 187221.315515339, 187291.603119546, 187302.833784144, 187311.503878784, 187319.832805033, 187349.161329323, 187449.88981856, 187557.177413066, 187594.149832439, 187628.17218341, 187730.237436595)))","Census Tract 40.02, Queens County, New York",684,775,1459,163,119,492,599,64196,86,Queens,Latino,1.9804579806917009,0.6623874653626335,10,7,9,6,3,4,6.16860863605209,1.3574078003370122
36081,36,081,052500,36081052500,525,Census Tract 525,G5020,S,202105,0,+40.7189703,-073.9066375,Queens,"list(list(c(1009064.02851231, 1009668.09026729, 1009699.43779917, 1010606.64859119, 1010644.31387889, 1010834.30125211, 1011012.42976315, 1011057.86438294, 1011071.51561192, 1011245.24721061, 1011334.75904506, 1011365.41531434, 1011388.53730172, 1011121.92180998, 1010869.99516469, 1010623.61085371, 1010199.84785527, 1010040.75345227, 1009841.13404585, 1009613.51213601, 1009580.79703556, 1009355.9433711, 1009322.35875718, 1009293.21519782, 1009003.9425073, 1008832.09968655, 1009064.02851231, 201549.519253916, 
201769.835534877, 201746.551194452, 201794.517627663, 201825.162332229, 201979.117218264, 201573.083968685, 201345.427318991, 201283.50615626, 201100.440281751, 201122.764133515, 200975.973043061, 200873.986259844, 200822.683456269, 200773.221333623, 200724.496506833, 200642.429890551, 200620.400559515, 200647.878505206, 200680.065126934, 200684.40294748, 200720.966839513, 200762.101510264, 200797.775846911, 201212.816283847, 201464.394283213, 201549.519253916)))","Census Tract 525, Queens County, New York",1325,1218,2543,1407,45,140,896,73333,55,Queens,White,3.1143908564202123,0.6683331791797963,4,1,1,1,0,0,0.39323633503735744,1.2246916462525412
36081,36,081,040300,36081040300,403,Census Tract 403,G5020,S,199944,0,+40.7506523,-073.8604325,Queens,"list(list(c(1022215.27154577, 1022455.34426856, 1022589.42339053, 1022702.73243151, 1022924.92968448, 1023040.3883573, 1023153.89058071, 1023267.39724485, 1023382.85548739, 1023483.56511627, 1023578.71762755, 1023674.14674654, 1023763.18058425, 1023783.49409702, 1022969.64850021, 1022953.50381064, 1022864.75229434, 1022796.59595716, 1022767.38985983, 1022673.90842202, 1022651.09653804, 1022578.4910527, 1022555.40254823, 1022456.92541274, 1022419.091521, 1022343.14986084, 1022230.21047936, 1022156.21237071, 
1022046.0837397, 1022215.27154577, 213880.938189321, 213967.661789233, 213978.074542357, 213982.625795105, 213984.071853713, 213683.681561042, 213395.676025635, 213106.57805866, 212811.654475289, 212557.877211815, 212315.02136066, 212073.623682188, 211847.153620351, 211793.994149636, 211481.906636317, 211528.151109506, 211755.35321704, 211926.11682531, 211997.115301316, 212238.883939643, 212296.776714258, 212479.556903104, 212537.449335608, 212787.226288501, 212884.079241799, 213076.327574519, 213363.973400368, 
213555.496725869, 213820.194881923, 213880.938189321)))","Census Tract 403, Queens County, New York",3862,3462,7324,41,0,1118,6150,60550,15,Queens,Latino,2.904457826918286,0.583471810534742,4,1,18,14,4,0,2.457673402512288,0.3965671527742062
36081,36,081,045700,36081045700,457,Census Tract 457,G5020,S,150517,0,+40.7377217,-073.8698383,Queens,"list(list(c(1020015.42892659, 1020630.36338765, 1021095.71439231, 1021173.68476993, 1021251.65506965, 1021358.88150218, 1020877.14601674, 1020767.99308094, 1020251.05039462, 1019695.13421561, 1019541.45957403, 1019509.15195001, 1019435.34166081, 1019362.9269738, 1019287.74412827, 1020015.42892659, 208429.370909189, 208610.993347101, 208747.591046563, 208499.235088536, 208251.972398014, 207902.377414132, 207778.501626243, 207755.019945415, 207635.111313, 207441.926072184, 207350.254903894, 207460.600494713, 
207716.254345922, 207966.081152905, 208214.811206465, 208429.370909189)))","Census Tract 457, Queens County, New York",1613,1668,3281,239,0,2052,990,59318,0,Queens,Asian,2.6868181120069727,0.09172645189908316,6,0,1,1,0,0,0.30478512648582745,0.8189021981124573
36081,36,081,062500,36081062500,625,Census Tract 625,G5020,S,198779,0,+40.7041320,-073.8824139,Queens,"list(list(c(1016459.53128752, 1017179.2851435, 1017277.52174787, 1017441.7886443, 1017689.92523073, 1017753.97363924, 1017501.69363884, 1017384.97795065, 1017245.80654481, 1016993.52295713, 1016740.69013808, 1016484.24778672, 1016248.11916092, 1016086.35210527, 1015982.48281025, 1015987.05760525, 1016459.53128752, 196647.026131627, 196646.169667107, 196581.087932703, 196078.90043058, 195282.08635045, 195081.793046298, 195054.121606825, 195042.303540425, 195027.905208814, 195002.060695262, 194971.846107527, 
194944.908332976, 195704.224397087, 196219.903371083, 196565.516845035, 196671.54293248, 196647.026131627)))","Census Tract 625, Queens County, New York",1372,1320,2692,1607,26,8,1030,86607,21,Queens,White,0.01368292377461401,0,0,0,1,0,1,0,0.3714710252600297,0.005082809723110702
36081,36,081,039900,36081039900,399,Census Tract 399,G5020,S,169666,0,+40.7518089,-073.8535818,Queens,"list(list(c(1024547.73359322, 1024430.31787753, 1024317.0795467, 1024201.87451869, 1024482.35033696, 1024746.78382619, 1024910.99131254, 1024942.01310914, 1024975.04383851, 1025084.07667692, 1025126.9142358, 1025198.68201267, 1025208.4277324, 1025571.87430677, 1024587.04876264, 1024571.4428519, 1024483.51818937, 1024387.25104621, 1024292.64702087, 1024193.59922865, 1024547.73359322, 213267.154813145, 213565.713014616, 213852.984393097, 214158.469734056, 214267.50426023, 214359.027283079, 214409.579781328, 
214414.368102771, 214212.583075232, 213793.783482135, 213692.571066439, 213522.912955924, 213494.147109611, 212552.598717255, 212117.021896722, 212170.917189295, 212393.014172501, 212634.407324196, 212876.532286692, 213126.30131136, 213267.154813145)))","Census Tract 399, Queens County, New York",2103,1759,3862,46,399,126,3225,70282,66,Queens,Latino,0.35933200980142693,0,0,0,11,5,6,3,2.8482651475919214,0.0930429854483239
36081,36,081,012800,36081012800,128,Census Tract 128,G5020,S,159250,0,+40.6982524,-073.8401182,Queens,"list(list(c(1028020.19874483, 1028180.8670155, 1028277.39793606, 1028535.88757027, 1028681.18100021, 1028915.49417699, 1029156.83856436, 1029402.91648032, 1029200.27283478, 1029168.43237101, 1028991.76667581, 1028953.2713035, 1028761.56231675, 1028719.72156341, 1028520.99919255, 1028200.8665142, 1027967.1212423, 1027800.24746138, 1028020.19874483, 194658.741458376, 194743.191821608, 194721.871116451, 194684.81501592, 194381.593219423, 193772.498456616, 193866.211984436, 193202.494232532, 193021.046316285, 
192994.755647826, 192859.263133861, 192832.59616285, 192733.510662652, 192716.310515663, 192660.569359666, 193497.582929055, 194107.778512073, 194543.217723216, 194658.741458376)))","Census Tract 128, Queens County, New York",1087,1293,2380,598,68,352,1308,66250,54,Queens,Latino,2.053431196712818,0.7311848267311994,5,4,NA,NA,NA,NA,NA,0.8627862171062259
36081,36,081,000200,36081000200,2,Census Tract 2,G5020,S,156595,0,+40.6932923,-073.8661578,Queens,"list(list(c(1021182.99636158, 1021808.60834751, 1021874.71082462, 1021938.58998256, 1022003.57624319, 1022155.86839334, 1022010.05396531, 1021933.26334815, 1021760.28157785, 1021515.7725418, 1021269.31898232, 1021075.53299466, 1020839.88634147, 1020664.82979228, 1020668.43203979, 1020664.72875508, 1020655.53447621, 1021182.99636158, 192532.447272499, 192699.176611529, 192452.263248828, 192209.354263765, 191968.633164644, 191403.430518367, 191369.32076395, 191352.806685626, 191312.098369822, 191257.801257993, 
191204.960965398, 191166.411814956, 191117.96422423, 192089.004244573, 192090.831293746, 192156.40510521, 192370.252924318, 192532.447272499)))","Census Tract 2, Queens County, New York",1504,1515,3019,397,76,510,2006,70655,30,Queens,Latino,0,0,0,0,4,4,0,2,1.3249420337860218,0
36081,36,081,005900,36081005900,59,Census Tract 59,G5020,S,190210,0,+40.7597006,-073.9239255,Queens,"list(list(c(1004697.86505419, 1004921.81654387, 1005141.33475032, 1005363.07286858, 1005582.59821413, 1005804.61833323, 1006026.08720801, 1006100.09573525, 1006247.55857337, 1006468.75572903, 1005954.2215712, 1005732.18856755, 1005629.07284633, 1005510.98918816, 1005290.34732787, 1005068.59916193, 1004846.85472658, 1004625.38887481, 1004405.310367, 1004182.46342645, 1004697.86505419, 217027.366447469, 216888.745340633, 216754.13015114, 216618.061552415, 216480.900041334, 216344.835735793, 216208.408639323, 
216162.56922509, 216071.983571573, 215935.195946461, 215097.493734873, 215234.285268319, 215297.952432501, 215371.079568749, 215506.78337591, 215643.216910813, 215778.1951495, 215914.268651775, 216050.709665473, 216187.879072128, 217027.366447469)))","Census Tract 59, Queens County, New York",2063,1994,4057,2392,69,554,928,82208,114,Queens,White,2.793033171648223,0.5075118376722128,5,0,4,3,1,0,0.9859502095144195,0.6884479101918223
36081,36,081,007300,36081007300,73,Census Tract 73,G5020,S,141561,0,+40.7669950,-073.9253702,Queens,"list(list(c(1004243.9086644, 1004429.52503028, 1004616.79782259, 1005003.95960577, 1005226.78254365, 1005433.81018623, 1005584.85529694, 1005771.9326085, 1005804.08248422, 1005430.6601231, 1005277.69011449, 1005233.15346206, 1005070.1860069, 1005009.21225246, 1004960.43331971, 1004832.11206046, 1004627.57500407, 1004040.58208442, 1004090.65383083, 1004243.9086644, 218945.201759988, 219246.294657042, 219548.483405097, 219311.266154687, 219174.104117878, 219047.131668921, 218955.087694565, 218839.394935572, 
218819.385145138, 218213.170288019, 217964.562084386, 217892.749919068, 217991.343810681, 218028.089213706, 218057.558513404, 218135.052283191, 218259.481582139, 218616.406553518, 218696.965070268, 218945.201759988)))","Census Tract 73, Queens County, New York",1600,2333,3933,2060,78,940,757,81963,98,Queens,White,1.3376571327732942,0.8998822000921473,1,1,4,3,1,1,1.0170353419781337,0.3401111448698943
36081,36,081,056000,36081056000,560,Census Tract 560,G5020,S,213438,0,+40.7254352,-073.7365635,Queens,"list(list(c(1056303.2592635, 1056507.87554028, 1056711.93685212, 1056909.35316411, 1057096.55760109, 1057127.94034013, 1057656.31251895, 1057582.38803176, 1057572.30222877, 1057831.96951571, 1058082.18172062, 1058270.2839355, 1058328.53395085, 1058629.28236965, 1058671.72886101, 1058748.20102272, 1058306.78570144, 1057804.16930853, 1057273.29591081, 1057348.3582421, 1057418.38023137, 1057459.47268648, 1057492.30282757, 1057494.66842194, 1057499.73905861, 1057500.37805727, 1057496.30382195, 1057487.79132367, 
1057474.83725287, 1057173.52469373, 1056939.35355982, 1056354.84070883, 1056025.74123551, 1056228.98062879, 1056303.2592635, 203682.182615541, 203848.197658901, 204013.484123828, 204175.473442059, 204322.131771748, 204208.918508622, 204363.894275415, 204612.874425889, 204740.360405977, 204660.628461052, 204591.800517061, 204531.52969875, 204516.769715708, 204418.955032677, 204405.969126911, 204143.519785217, 204013.924290289, 203864.841731774, 203708.762285607, 203449.947727343, 203208.606191028, 
203093.600994141, 202961.082988311, 202820.093469106, 202793.148165629, 202765.096496451, 202737.394941524, 202710.772997473, 202686.323656238, 202597.248410435, 202486.882208884, 203206.517541966, 203610.315806694, 203774.138422563, 203682.182615541)))","Census Tract 560, Queens County, New York",911,898,1809,288,87,570,606,70313,258,Queens,Latino,2.010601968685348,0.7741761118138892,2,2,8,1,7,7,4.422332780541735,1.1114438743423705
36081,36,081,058300,36081058300,583,Census Tract 583,G5020,S,143113,0,+40.7019380,-073.8976203,Queens,"list(list(c(1012109.49344445, 1012629.69595138, 1013171.23801847, 1013238.9062732, 1013247.539389, 1013270.09641528, 1013307.69325025, 1013376.20568887, 1013534.18545244, 1013060.64636071, 1013012.12878478, 1012887.36920969, 1012537.48678222, 1012430.45688345, 1012223.33283082, 1012045.04527927, 1011922.76712463, 1011862.90995096, 1011784.15832838, 1011704.02402276, 1012109.49344445, 195365.03402534, 195563.10316552, 195762.301862103, 195516.824046662, 195485.137635097, 195402.825979473, 195264.425506925, 
195010.933863609, 194605.624533759, 194562.431633815, 194557.273514883, 194544.010225561, 194507.167242688, 194507.407162927, 194504.617435483, 194502.226785081, 194500.629848884, 194713.694743303, 194962.807042335, 195210.09640388, 195365.03402534)))","Census Tract 583, Queens County, New York",1830,1906,3736,2077,49,300,1225,89028,85,Queens,White,2.181065797461015,0.2939042551050017,4,0,4,1,3,0,1.0706638115631693,0.5837970549949183
36081,36,081,072100,36081072100,721,Census Tract 721,G5020,S,170327,0,+40.7311859,-073.8537376,Queens,"list(list(c(1024519.39872478, 1024617.97651808, 1025036.14394658, 1025122.53345376, 1025222.16295976, 1025317.63296011, 1025412.82709057, 1025508.02372849, 1025603.49941197, 1025753.83418026, 1025454.80894977, 1025232.82774393, 1025127.10851654, 1024375.39336039, 1024279.65088811, 1024184.46582539, 1024089.00370301, 1023994.37611965, 1023868.57627568, 1024519.39872478, 206296.338826595, 206347.873317097, 206538.389097948, 206585.16885844, 206340.505824173, 206098.386503984, 205856.631442262, 205614.512445315, 
205372.394315906, 205142.028910925, 205125.488987089, 204948.048105951, 205184.685427751, 204888.322851937, 205130.445309712, 205371.840417609, 205614.328457954, 205856.089595583, 206179.774869724, 206296.338826595)))","Census Tract 721, Queens County, New York",2043,2536,4579,2589,33,960,626,63561,371,Queens,White,4.544518761497969,0.5384805595785623,7,0,6,0,6,0,1.310329766324525,0.9924697011351755
36081,36,081,004401,36081004401,44.01,Census Tract 44.01,G5020,S,258228,0,+40.6771469,-073.8593945,Queens,"list(list(c(1022444.68090675, 1022647.59300759, 1022686.6783169, 1022898.45700101, 1022933.93860755, 1023142.3908122, 1023175.37706269, 1023417.64638741, 1023581.44176562, 1023693.76019239, 1023719.36741695, 1023728.57799558, 1023780.7820515, 1023951.27794756, 1024045.35179777, 1024064.9298895, 1024059.62841869, 1023885.86390416, 1023569.58560788, 1023283.41307173, 1023197.36305628, 1023002.23502311, 1022718.60357612, 1022703.22347888, 1022696.50920744, 1022652.59271137, 1022608.39967063, 1022551.621642, 
1022520.01667808, 1022431.0800121, 1022171.51673005, 1022162.00608078, 1022152.77454269, 1022444.68090675, 186911.700590086, 186987.436556108, 187002.071523842, 187082.559897641, 187095.732215153, 187174.031448903, 187186.471467108, 187276.850134083, 186840.283983194, 186849.5742905, 186623.731772488, 186588.406805606, 186381.917045114, 185756.64192897, 185222.689427792, 185124.352665545, 184635.414488197, 184707.267563265, 184911.142269354, 185026.173168187, 185063.560976251, 185141.9440602, 185232.211292537, 
185310.517682263, 185346.575628859, 185578.948094397, 185811.320219362, 186109.616165032, 186275.700436129, 186741.537487728, 186707.612710062, 186758.968279875, 186809.231302126, 186911.700590086)))","Census Tract 44.01, Queens County, New York",1818,1914,3732,293,183,2205,938,69583,113,Queens,Asian,2.4060841806814195,0.6314024606124341,3,2,6,2,4,1,1.607717041800643,0.6447170902147427
36081,36,081,033401,36081033401,334.01,Census Tract 334.01,G5020,S,560656,0,+40.6791764,-073.7674364,Queens,"list(list(c(1047054.2892381, 1047212.15256544, 1047398.54746009, 1047431.44017752, 1047475.9836179, 1047735.49793176, 1047791.65957118, 1048001.35923442, 1048111.93784743, 1048434.82657111, 1048828.57898978, 1049070.2630554, 1049271.95997025, 1049338.38083962, 1049480.06851799, 1049685.6625703, 1049691.77330519, 1049698.72495239, 1049727.33616585, 1049904.58492162, 1050037.38926884, 1050326.87377532, 1050371.33128389, 1050310.43500591, 1050286.75077989, 1050170.2986825, 1050053.56511733, 1050019.34250841, 
1049919.63444581, 1049869.89276024, 1049852.4513848, 1049830.55691016, 1049802.9264125, 1049791.97620379, 1049790.07577055, 1049773.26192116, 1049768.37993622, 1049434.02630766, 1049265.04510317, 1049017.33987326, 1048791.32192993, 1048498.58941157, 1048476.62941373, 1048257.30857854, 1047741.67815708, 1047493.73846549, 1047081.80944648, 1046739.93371429, 1046911.36366452, 1047054.2892381, 187448.137544153, 187537.80697944, 187641.03179826, 187684.472589298, 187727.21508179, 187974.907607997, 188028.975281231, 
188232.820838433, 188476.119469399, 188245.620688133, 187965.40122347, 187821.041427305, 187695.522153578, 187646.151104578, 187558.727533279, 187429.578855759, 187426.316343134, 187419.777126229, 187403.823690132, 187295.731638848, 187212.65927521, 187039.295043993, 187010.269583122, 186760.537835082, 186698.173012941, 186477.801448253, 186258.15836131, 186194.672285264, 185934.999666654, 185763.265883717, 185648.09053507, 185435.62710543, 185189.994219808, 185033.302850468, 185017.99587168, 184875.497567633, 
184834.315135524, 185077.516869689, 185200.571954001, 185408.307099874, 185598.250207745, 185843.76139287, 185861.555499949, 186039.498398841, 186458.946575378, 186660.138721712, 186995.346522997, 187273.541584023, 187373.445190705, 187448.137544153)))","Census Tract 334.01, Queens County, New York",1643,2124,3767,24,3037,134,490,81311,82,Queens,Black,4.069243364630767,1.7230735134810775,5,2,16,8,8,16,4.247411733474914,1.0802345008311034
36081,36,081,061200,36081061200,612,Census Tract 612,G5020,S,262496,0,+40.6882912,-073.7367254,Queens,"list(list(c(1056333.34629649, 1056568.41056333, 1056814.96060724, 1057056.51542917, 1057298.06777234, 1057539.62418818, 1057782.5757206, 1058024.40994527, 1058266.53113374, 1058507.54160137, 1058273.07418286, 1058056.48165109, 1058033.91360647, 1057842.59401565, 1057792.33401318, 1057550.75634488, 1057306.96410544, 1057067.05866569, 1057027.71956611, 1056015.9391684, 1056067.75762632, 1056333.34629649, 190553.217371669, 191148.503913282, 191051.234134421, 190955.773538142, 190861.772657278, 190767.045526301, 
190670.139032375, 190576.510550231, 190480.33503122, 190385.251520145, 189789.219408374, 189239.514010923, 189182.245541272, 189258.539019254, 189278.789342278, 189375.335548747, 189471.148833773, 189566.247550937, 189459.380781073, 189851.669642338, 189960.028988257, 190553.217371669)))","Census Tract 612, Queens County, New York",862,1160,2022,0,2003,0,9,121645,10,Queens,Black,0.999543136501271,0.5702541363105181,1,1,2,2,0,2,0.9891196834817012,0.494333895401222
36081,36,081,028500,36081028500,285,Census Tract 285,G5020,S,158104,0,+40.7514661,-073.8871163,Queens,"list(list(c(1015329.66805319, 1015236.5573229, 1015493.89191368, 1015751.50280122, 1015844.62644567, 1015943.07552149, 1015685.45080229, 1015790.31634777, 1015896.88495499, 1015639.24419621, 1015381.60126616, 1015274.77207605, 1015170.75321245, 1015071.49506833, 1015329.66805319, 213791.35511093, 214457.236172378, 214492.906365015, 214528.5796464, 213863.429206107, 213155.295005302, 213119.255377811, 212376.153165676, 211606.821909018, 211570.418461967, 211535.110745342, 212304.079556831, 213047.185034259, 
213755.321281973, 213791.35511093)))","Census Tract 285, Queens County, New York",2238,2749,4987,1827,74,839,2101,78508,146,Queens,Latino,0.42755461655709737,0,0,0,2,1,1,0,0.4010427110487267,0.08573383127272856
36081,36,081,118900,36081118900,1189,Census Tract 1189,G5020,S,202351,0,+40.7565055,-073.8126136,Queens,"list(list(c(1035776.02631226, 1036554.18752354, 1036942.57402839, 1036913.82195897, 1036884.24519558, 1036854.67324833, 1036838.14220383, 1036826.47713572, 1036797.73019112, 1036758.94755471, 1036277.428909, 1035963.25666916, 1035912.23672097, 1035715.99992918, 1035640.22571365, 1035523.93163472, 1035410.69372812, 1035342.28196989, 1035254.22219473, 1035166.44045677, 1035776.02631226, 215511.192000165, 215788.657062187, 215925.029301331, 215642.244120808, 215356.178218591, 215067.562063624, 215025.263567617, 
214782.956626541, 214496.528396937, 214110.251217343, 214108.121200836, 214103.806405909, 214123.371739896, 214292.369746235, 214357.789155798, 214456.641819425, 214551.858152189, 214805.654311481, 215049.572386111, 215293.855717021, 215511.192000165)))","Census Tract 1189, Queens County, New York",1184,866,2050,329,18,1402,301,61630,0,Queens,Asian,1.6078933350370574,0.5078981589439772,3,2,NA,NA,NA,NA,NA,0.7843382122131987
36081,36,081,133900,36081133900,1339,Census Tract 1339,G5020,S,226211,0,+40.7286400,-073.7900377,Queens,"list(list(c(1041724.18763778, 1041971.49740394, 1042214.38067682, 1042461.12595656, 1042707.60030005, 1042948.24848635, 1043121.36482584, 1043411.51777856, 1043180.88007567, 1042940.82732917, 1042701.87769039, 1042606.07605805, 1042461.82433474, 1042222.31627341, 1041973.0869448, 1041889.26480673, 1041818.07689883, 1041668.13357181, 1041559.24498452, 1041476.04564003, 1041724.18763778, 205399.739691018, 205479.75081934, 205555.746250357, 205638.675688596, 205718.327998738, 205799.790391742, 205270.834843878, 
204373.461439488, 204273.437889137, 204169.021792975, 204066.068062949, 204024.668099615, 203960.19939128, 203857.249059858, 203761.928957353, 204044.087088626, 204258.874066852, 204725.592664528, 205062.342567708, 205319.3647944, 205399.739691018)))","Census Tract 1339, Queens County, New York",544,758,1302,765,1,336,199,117407,1,Queens,White,1.0311929764747427,0.5802101430158695,1,1,2,1,1,2,1.5360983102918586,0.7920068943738424
36081,36,081,023800,36081023800,238,Census Tract 238,G5020,S,156689,0,+40.7052221,-073.8090375,Queens,"list(list(c(1037109.15132204, 1037773.73201047, 1037874.13145083, 1038000.20911138, 1038136.61199413, 1037745.15081694, 1037600.25628996, 1037266.6894679, 1037144.50957304, 1037015.95847633, 1036770.76781615, 1036478.75325737, 1036455.81690249, 1036438.77470781, 1036430.5892828, 1036401.71557196, 1036371.12971298, 1037109.15132204, 196795.403741029, 197045.332913094, 196778.499844611, 196435.578882837, 196064.263714659, 195923.495332183, 195871.441662188, 195752.66809489, 195709.410680948, 195663.225395433, 
195575.254593605, 195470.426330011, 195692.618725622, 195881.669729655, 195949.053323637, 196225.154001076, 196524.203903661, 196795.403741029)))","Census Tract 238, Queens County, New York",2471,2045,4516,92,607,1273,2143,51823,401,Queens,Latino,3.204345124605062,0.4660723149471435,4,0,5,3,2,2,1.1071744906997343,0.7095538362721572
36081,36,081,074100,36081074100,741,Census Tract 741,G5020,S,172198,0,+40.7282813,-073.8470444,Queens,"list(list(c(1026312.18634724, 1026935.35329306, 1026997.32549162, 1027013.88879933, 1027166.43474619, 1027205.85594475, 1027241.40539441, 1027272.25032041, 1027297.28012546, 1027316.77000787, 1027411.43600779, 1027506.93539234, 1026882.90407878, 1026358.02205002, 1026232.06502348, 1026135.46945086, 1026067.40561225, 1026033.40967727, 1025977.25929211, 1025753.83418026, 1026312.18634724, 205371.790101233, 205617.708635449, 205365.33579418, 205088.108555831, 204869.77873515, 204833.415286124, 204792.308734228, 
204747.186250198, 204699.138842055, 204649.259974992, 204407.147569593, 204165.037036718, 203919.831165997, 203713.067927992, 203942.742968885, 204184.492252983, 204436.85667914, 204703.488854513, 204959.881731675, 205142.028910925, 205371.790101233)))","Census Tract 741, Queens County, New York",1276,1784,3060,1653,133,727,379,78750,168,Queens,White,3.840921305059718,1.6553498527512616,5,1,8,4,4,3,2.6143790849673203,1.255203040869189
